text,is_hate,source
❤️,0,original
Vcs complicam tude🥴,1,original
É menine ou meninix?,1,original
😂😂😂😂😂😂😂,1,original
Como queria ter um advogado,1,original
Boiceta o meu cacete kkkk,1,original
Falou muito e falou só bosta 👏😍,1,original
😂kkkk,1,original
"Deveria ter g0zad0 na cara , disse o pai",1,original
🌈🌈🌈🌈🌈🏖🏖🏖🏖🏖🏖🏖🏖🏖🏖🏖,0,original
Essa raça não tem oque inventa,1,original
Not Available,0,original
Not Available,0,original
Isso é falta de ro lá no meio do rã bo !,1,original
"Em meio a tantos comentários maldosos, eu só espero que lembre de respirar, beber água, receba um abraço virtual... Logo logo isso passa... Vc é mais que isso...",0,original
Apocalipse deixou de ser medo e passou a ser esperança,1,original
"🔥 seja como for. Beijas Júp, tamo juntes",0,original
Obrigade por ser tão Necessarie 👏🏻👏🏻,0,original
Desver,1,original
"O que chamam de identitarismo é só os direitos básicos sendo aplicados a todo mundo. É segurança pública e, às vezes, direitos humanos. Mas garantir esses direitos a todo mundo não é o que querem, muitas vezes",0,original
O que o excesso de liberdade causa...,1,original
Jupitter ? Ta mais pra Saturno 🤣🤣🤣,1,original
"Aiai, viu. Só força. Acredito que você tenha sido mal interpretado naquela fala que viralizou, a princípio fiquei bolada porque o termo por si só é uó, não entrega nada e cai num lugar de chacota. Mas é isso, depois de assistir seu conteúdo entendi melhor seu ponto e espero que fique tudo bem.",0,original
Saudade dos anos 90,1,original
Keiçuuérrrixxootããnññ,1,original
Loucura total,1,original
🤣🤣🤣🤣🤣🤣🤣,1,original
Oque é um boyceta?,0,original
A maior piada é ver os heterosnormativos descobrindo que nosso planeta é plural e não somente heterossexual,0,original
O que é boyceta? Sério 😮,0,original
"Mesmo assim, vai se consultar com um ginecologista 😂",1,original
"Qual a dificuldade de explicar o que significa ""boyceta""? Que frescura",1,original
O que são? Onde vivem? Do que se alimentam? Alguma dúvida que ET existe?,1,original
"Simplificando: existem dois tipos de transgênero – os binários (como as mulheres trans, que foram designadas homens no nascimento, mas não se identificam como tal) e os não binários (como os genderfluid, que podem ter sido designados como menina ou menino nascimento, mas não se identificam nem com um gênero.",0,original
"@luciana_cavalcanti_real ai amigo não sou seu professor não, joga no Google, exercita o cérebro, ou então vê mais conteúdo de Jupiter",0,original
Hum... me deu preguiça essa discussão.,1,original
LIXOSOOOOOOOOO,1,original
O hospício que vc fugiu já está chegando na sua porta aí com camisa de força 😂😂😂😂😂#nikolasferreiraomelhordobrasil.,1,original
😂😂😂,1,original
Não falam nada com nada 🤣🤣🤣🤪,1,original
E falando em criar espaços… as mulheres cis que não desejam dividir seus espaços com mulheres trans são tacadas de transfóbicas.  É justo isso?,0,original
"Aguardando alguém definir o que é ser não binário, uma vez que as referências são, sempre, ou masculina ou feminina.  Uma pessoa que nasceu com sexo masculino, mas não se sente homem, transicionará para a referência feminina.  Uma pessoa que nasceu com sexo feminino, mas não se sente uma mulher, transicionará para a referência masculina.  Quem não se sente nenhum dos dois ou os dois estará sempre transitando entre masculino e feminino.  Onde está a não binaridade, uma vez que todo e qualquer movimento é dentro desse espectro?",0,original
❤️,0,original
Só pra não lavar uma louça,1,original
Seu pronunciamento na quadra foi mais duro que seu pipi 😂😂😂😂😂,1,original
Hahahahahahaha calado me deito. PQP,1,original
É isso: os q mais reclamam das pautas identitárias são os mais identitários q existem.,0,original
@nikolasferreiradm vc tem razão,0,original
Perfeita colocação! 👏,0,original
Boyceta f310 d4 p0rr4!😂😂😂,1,original
"Estou na dúvida ainda, só queria entender.
O significado é literal? Boyceta significa ""Menino com 🐸"" ??",0,original
😂😂😂😂,1,original
"Calma aê ohhh, Peppa pig😂",1,original
"Não, ela é um BOYCETA",1,original
ahaza demais jupitter!!!,0,original
Chora e engaja redpillzada :),0,original
🔥🔥❤️❤️❤️❤️❤️,0,original
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,original
"Tem gente que é da comunidade que, infelizmente, ao invés de solucionar, problematizam. Dando palco para aqueles que odeiam a gente. As siglas da comunidade não foram inventadas por acaso. Foi estudo, pesquisa. Tem base!",0,original
Muita porraloca..kk,1,original
#nikolasferreiraomelhor,0,original
Eu queroooo,0,original
Eu querooo,0,original
Exato!!!!,0,original
❤️❤️❤️,0,original
"A melhor parte q red pill blue pill vem tudo de matrix q eh dirigido por irmãs trans, essa rapaziada eh uma piada pronta e @jupi77er eh fenomenal 😌",0,original
Not Available,0,original
Hahahahaha… amei o “vc nem entenderam o filme”,0,original
Laudo psiquiátrico 😂😂😂😂,1,original
Gordura trans 😂😂😂,1,original
Not Available,0,original
Só existe Homem e mulher não essas gambiarra do diab,1,original
😂😂😂😂😂😂😂,1,original
Transmed é nome de plano de saúde?,0,original
Tô apaixonada com tantas informações que são tão pertinentes a comunidade.  Parabéns por este trabalho lindo ❤️,0,original
Isso é falta de identidade total,1,original
É coisa viu,1,original
Amei que ele está sofrendo ataques ❤️,1,original
"Fala sobre o TRANSFORMER, tem um que se chama Optimus Prime ele é o que mais se identifica.",1,original
Logo o RG vai virar uma checklist,1,original
Piada,1,original
NEM OS TRANS GOSTAM DELES MESMOs kkk🏳️‍⚧️,1,original
"Juro que tento entender! Mas a cada novo “termo”, fico mais confusa!😅",0,original
Todo flamenguista é boyceta?,1,original
👏👏👏,0,original
👏👏👏❤️,0,original
Alakakakkakakwkwkwkkwkwkwkww,1,original
Eu sou parabólica,0,original
Pensei que era um trans que passou em medicina,0,original
Boyceta pra quem não sabe é alguém que não é girlpika.  Pronto,1,original
"Sou da comunidade, mais..........................",0,original
"Essa não sabe nem o que ela e o que  gosta etc 😂😂 e agora inventou um termo uma palavra pra se mostrar na internet, o que as pessoas não fazem pra se aparecer, um termo uma palavra completamente de baixo calão, horrível e quer exigir respeito da sociedade e das pessoas, vi comentários de pessoas da própria comunidade lgbt que nunca ouviram falar nesse termo Boyceta, termo de baixo calão que a sociedade não é obrigada a aceitar, a comunidade lgbt sim  nao tenho nada contra  mas essas loucuras não dá não tem como",1,original
"Acho que ela já se perdeu, não sabe nem mais o que quer ser, por esses motivos que a comunidade lgbt+ vira motivo de piada e chacota",1,original
Eu quero,0,original
Como foi sua última consulta no GINECOLOGISTA ?,1,original
Desver,1,original
Jupitter sempre muito necessário. Admiração por esse cara. 👏❤️,0,original
Queria muito participar do programa!! Sou uma mulher transexual e mãe biológica e sofro muito pois as pessoas da minha cidade tem a mente fechada quando o assunto é ser mãe trans ainda mais sem precisar ter contato sexual com outra pessoa pra de fato isso acontecer!! Tomara que o programa leia minha mensagem,0,original
😂😂😂😂😂,1,original
"Se levar no médico, ele interna 😂",1,original
Deus repreende,1,original
O que a falta de um pai na infância não faz né 😂,1,original
OQ É BOYCETAAAAAA???,0,original
Vc seria A G0rd0NA da Hornet?,1,original
"Existe mulheres de pênis e homens com vagina, não devemos rotular as pessoas através do sexo biológico e sim através da sua identidade de gênero",0,original
Frescura no rabicó,1,original
Pq bloqueia os comentários se dos post medo do @nikolasferreiradm ?,0,original
"Pior foi o ""boyceta""! 😂",1,original
Boycetinha 🤣🤣🤣🤣🤣,1,original
Nem vocês se levam a sério 🤣🤣🤣,1,original
Por isso admiro a Thammy. É o que é sem qualnecessidade de classificação além do óbvio.,0,original
Not Available,0,original
O que e transformers?,1,original
Eu não tô entendendo mais nada agora... Não sabia que tinha isso...,0,original
👏👏👏👏👏,0,original
👏👏👏👏👏,0,original
Mais essa 😂😂😂...rótulos  e mais rótulos ...vai entender,1,original
Entre amigues” kkkk ri muito com esse titule rs,1,original
"O problema começa quando pessoas que não vivem socialmente com o gênero que se identificam quererem acessar lugares divididos por gênero. Quem lembra da trans barbada da UNB? Foi um prato cheio pra extrema direita. E, pasmem, vi gente chamando quem não concordava com isso de TRANSMED. É pra rir.",1,original
"Por isso ninguém leva vocês a sério, não tem nem como conversar 😂",1,original
✊🏾❤️,0,original
Essa não representa nem ela... Que dirá a comunidade Lgbtqia,1,original
"Nunca ouvi esse termo rsrsrses, mais pelo que entendi é uma total falta de consciência de classe principalmente em um país onde nem todo mundo tem acesso a uma transição ou assistência médica. Eu por exemplo o único endócrino que fui pelo sus era transfobico, se acha que vou querer ir denovo ? Enfim ideia torta !",0,original
Eu queroo,0,original
"É cruel sofrer preconceito dentro da mesma classe, é desumano isso!",0,original
👏👏,0,original
Eu quero,0,original
EU QUEROOOO,0,original
"Acho que nem os TRANS suportam vocês kkk.INACREDITÁVEL. É BOYCETA , é Transmed .😂",1,original
"Gente que desnecessário isso! 
Desvalidando a pessoa! Ela é Trans e pronto, ela tem que ser ver e não um papel.",0,original
As vezes eu fico preocupado com esses termos que mais nos distancia do que aproxima. Gente não vamos tornar difícil a vida de pessoas que já sofrem com o preconceito.  #PAZ,0,original
Oíiiiiiiiiiiii por favor esse termo eu não conheço! Como?,0,original
❤️❤️❤️❤️❤️❤️❤️,0,original
Eu quero!,0,original
Not Available,0,original
Fala mesmo!! 🔥,0,original
Extremamente necessário,0,original
EU QUERO,0,original
Todo apoio @jupi77er ❤️,0,original
"As pessoas LGBTQIAPN+ que estão atac4ando @jupi77er Paulo Freire já dizia, se a educação não for libertadora, o sonho da pessoa oprimida é se tornar opressora. Mais consciência e conhecimento sobre a diversidade da comunidade T",0,original
Eu queroo,0,original
"Pra quê tantos termos ??? A galera ao invés de simplificar, deixar mais fácil para os leigos, pra facilitar a aceitação e respeito , fica complicando e tornando tudo uma grande bagunça… 🥹",0,original
"Hoje em dia se é vc uma pessoa trans ""comum"" que acredita em disforia e quer seguir a ""binaridade de gênero"" vc e transmed. Sendo assim a Mandy candy tbm é transmed ? Ariel modara? Popovaz era transmed? E cada coisa viu",0,original
Trans da Unimed,1,original
Transmes são formados em Medicina?,0,original
Que estupidez ser trans e ser trans  como médicos ou nao,0,original
"Lembro quando atacaram a Triz por causa da fluidez do gênero dela! A própria comunidade. Que m3rd4, meu! Lógico que tinha muita inveja e despeito camuflados. A cada um seu lugar ao sol! Paz.",0,original
Not Available,0,original
Conheci várias transmed e várias polícias de gênero.,0,original
Not Available,0,original
EU QUERO,0,original
@mariocgd  Transmed ai que eu te falei,0,original
Not Available,0,original
MT bom,0,original
Odeio os transmed,0,original
👏👏👏,0,original
A pessoa se entende trans mas para poder ter sua identidade respeitada vai precisar de atestado?,0,original
Maravilhoso!,0,original
"Não conhecia esse termo ""transmed"".",0,original
"ABNTrans pra que sabe. Quem define quem é ""de verdade"" ou não é a cisgeneridade, pra que ficar fazendo isso entre si? De fato, um desserviço! Obg @jupi77er 🔥🏳️‍⚧️",0,original
"sensato, como sempre ❤️❤️❤️",0,original
Quanta loucura.,1,original
😂😂😂,1,original
"O que tem de queixo, tem de pinto. = nada! 😂😂😂😂",1,original
O que é um gênero fluido mano. Só conheço gênero músical e fluido pra freios de carro😂,1,original
Boyceta é meu ovis esquerdo😂,1,original
Not Available,0,original
👏,0,original
Devia fazer uma bariátrica,1,original
Mas no final que porra vc é???,1,original
Uma coisa que vc não faz é rap flor,1,original
"😂😂😂😂 que complicado, é melhor ser homem ou mulher 🤣 é muito mais fácil",1,original
Not Available,0,original
"blz mais  boyceta vai chega onde,nunca acredite em uma mentira porque não e verdade#kids",1,original
gostosooo,0,original
Boyceta pra quem não sabe é alguém que não é girlpika pronto explicado,1,original
"Júpiter tu é muito foda! Te vi numa apresentação de rap no Fórum Social das Resistências em Porto Alegre. Se tu considera 26 tardio, imagina 40! Abraços!!!",0,original
Not Available,0,original
